Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self               self     total           
 time   seconds   seconds     calls   s/call   s/call  name    
 [243] __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >::operator++() [359] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [302] __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > std::move_backward<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >)
 [187] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* const&) [360] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [380] __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > std::move_backward<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >)
  [99] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [361] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [384] tile* std::__copy_move_a1<false, tile*, tile*>(tile*, tile*, tile*)
 [230] __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>&&) [362] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [182] tile* std::__copy_move_a1<false, tile const*, tile*>(tile const*, tile const*, tile*)
  [29] bool __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>::operator()<wordScore, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > >(wordScore&, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >) [363] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [385] tile* std::__copy_move_a2<false, tile*, tile*>(tile*, tile*, tile*)
 [278] __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>&&) [298] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [183] tile* std::__copy_move_a2<false, tile const*, tile*>(tile const*, tile const*, tile*)
 [112] bool __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>::operator()<wordScore, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > >(wordScore&, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >) [299] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [45] std::enable_if<std::__is_bitwise_relocatable<tile, void>::value, tile*>::type std::__relocate_a_1<tile, tile>(tile*, tile*, tile*, std::allocator<tile>&)
 [263] __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>&&) [364] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [31] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [262] bool __gnu_cxx::__ops::_Val_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>::operator()<tile, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > >(tile&, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >) [365] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [142] void std::__insertion_sort<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>)
 [284] __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>::_Iter_comp_iter(bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}) [217] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [14] void std::__insertion_sort<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>)
  [36] bool __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>::operator()<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >) [100] std::_Bit_reference::operator=(bool) [75] void std::__insertion_sort<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>)
 [309] __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>::_Iter_comp_iter(bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}) [84] std::allocator_traits<std::allocator<tile> >::deallocate(std::allocator<tile>&, tile*, unsigned long) [149] void std::__introsort_loop<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}> >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>)
 [110] bool __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>::operator()<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >) [64] std::allocator_traits<std::allocator<tile> >::select_on_container_copy_construction(std::allocator<tile> const&) [121] void std::__introsort_loop<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>)
 [310] __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>::_Iter_comp_iter(bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}) [85] std::allocator_traits<std::allocator<tile> >::allocate(std::allocator<tile>&, unsigned long) [138] void std::__introsort_loop<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>)
 [260] bool __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(tile, tile)#1}>::operator()<__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > > >(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >) [81] std::allocator_traits<std::allocator<tile> >::max_size(std::allocator<tile> const&) [374] std::__size_to_integer(unsigned long)
